12347 30 19
12347 40 24
12347 50 23
12347 60 25
80250 10 0
80250 20 0
80250 30 0
80250 40 0
80250 50 0
80250 60 0
38042 10 0
38042 20 6
38042 30 18
38042 40 29
38042 50 31
38042 60 15
12232 10 0
12232 20 4
12232 30 12
12232 40 14
12232 50 24
12232 60 46
24327 10 0
24327 20 4
24327 30 18
24327 40 33
24327 50 29
24327 60 16
25480 10 0
25480 20 5
25480 30 14
25480 40 27
25480 50 29
25480 60 25
24318 10 1
24318 20 5
24318 30 15
24318 40 28
24318 50 30
24318 60 21
12197 10 1
12197 20 5
12197 30 17
12197 40 31
12197 50 28
12197 60 19
78634 10 2
78634 20 13
78634 30 15
78634 40 24
78634 50 24
78634 60 22
77272 10 0
77272 20 7
77272 30 15
77272 40 22
77272 50 28
77272 60 28
25863 10 0
25863 20 5
25863 30 14
25863 40 27
25863 50 28
25863 60 25
74520 10 1
74520 20 5
74520 30 16
74520 40 32
74520 50 27
74520 60 19
76773 10 0
76773 20 0
76773 30 0
76773 40 0
76773 50 0
76773 60 0
33029 10 0
33029 20 4
33029 30 11
33029 40 20
33029 50 25
33029 60 39
12282 10 1
12282 20 6
12282 30 17
12282 40 26
12282 50 30
12282 60 21
23908 10 0
23908 20 5
23908 30 13
23908 40 25
23908 50 28
23908 60 28
36401 10 1
36401 20 6
36401 30 19
36401 40 34
36401 50 26
36401 60 15
73716 10 0
73716 20 4
73716 30 11
73716 40 20
73716 50 29
73716 60 35
77350 10 0
77350 20 3
77350 30 14
77350 40 16
77350 50 26
77350 60 41
24417 10 1
24417 20 2
24417 30 10
24417 40 26
24417 50 31
24417 60 31
70230 10 0
70230 20 0
70230 30 0
70230 40 0
70230 50 0
70230 60 0
77762 10 0
77762 20 6
77762 30 30
77762 40 33
77762 50 22
77762 60 9
78214 10 0
78214 20 7
78214 30 14
78214 40 26
78214 50 29
78214 60 23
73465 10 1
73465 20 6
73465 30 24
73465 40 29
73465 50 24
73465 60 17
26004 10 1
26004 20 5
26004 30 15
26004 40 26
26004 50 28
26004 60 25
25486 10 0
25486 20 0
25486 30 0
25486 40 0
25486 50 0
25486 60 0
76664 10 1
76664 20 11
76664 30 35
76664 40 20
76664 50 17
76664 60 15
77988 10 0
77988 20 0
77988 30 0
77988 40 0
77988 50 0
77988 60 0
25850 10 0
25850 20 5
25850 30 15
25850 40 27
25850 50 31
25850 60 23
29477 10 1
29477 20 4
29477 30 18
29477 40 29
29477 50 32
29477 60 16
45538 10 0
45538 20 0
45538 30 0
45538 40 0
45538 50 0
45538 60 0
79500 10 0
79500 20 0
79500 30 0
79500 40 0
79500 50 0
79500 60 0
77276 10 0
77276 20 0
77276 30 0
77276 40 0
77276 50 0
77276 60 0
25427 10 0
25427 20 6
25427 30 16
25427 40 33
25427 50 28
25427 60 17
76051 10 1
76051 20 4
76051 30 19
76051 40 22
76051 50 23
76051 60 32
23898 10 1
23898 20 4
23898 30 12
23898 40 24
23898 50 27
23898 60 32
12208 10 1
12208 20 5
12208 30 15
12208 40 32
12208 50 28
12208 60 20
12305 10 0
12305 20 6
12305 30 22
12305 40 31
12305 50 26
12305 60 15
78107 10 3
78107 20 19
78107 30 12
78107 40 19
78107 50 24
78107 60 23
24360 10 0
24360 20 4
24360 30 12
24360 40 25
24360 50 31
24360 60 27
78638 10 1
78638 20 16
78638 30 22
78638 40 19
78638 50 30
78638 60 12
34975 10 0
34975 20 5
34975 30 12
34975 40 26
34975 50 29
34975 60 27
25925 10 1
25925 20 2
25925 30 13
25925 40 29
25925 50 31
25925 60 24
34392 10 0
34392 20 7
34392 30 16
34392 40 20
34392 50 26
34392 60 30
12179 10 0
12179 20 5
12179 30 18
12179 40 27
12179 50 30
12179 60 19
73727 10 1
73727 20 4
73727 30 19
73727 40 29
73727 50 25
73727 60 23
34272 10 0
34272 20 5
34272 30 14
34272 40 21
34272 50 30
34272 60 28
72131 10 0
72131 20 6
72131 30 25
72131 40 31
72131 50 22
72131 60 15
76771 10 0
76771 20 0
76771 30 0
76771 40 0
76771 50 0
76771 60 0
33954 10 0
33954 20 3
33954 30 19
33954 40 27
33954 50 34
33954 60 16
79292 10 0
79292 20 0
79292 30 0
79292 40 0
79292 50 0
79292 60 0
70510 10 0
70510 20 7
70510 30 20
70510 40 27
70510 50 28
70510 60 17
24317 10 0
24317 20 6
24317 30 14
24317 40 24
24317 50 29
24317 60 28
26053 10 0
26053 20 5
26053 30 18
26053 40 31
26053 50 28
26053 60 18
76957 10 1
76957 20 3
76957 30 25
76957 40 22
76957 50 28
76957 60 21
70229 10 0
70229 20 0
70229 30 0
70229 40 0
70229 50 0
70229 60 0
77124 10 1
77124 20 9
77124 30 15
77124 40 21
77124 50 26
77124 60 27
25859 10 0
25859 20 4
25859 30 15
25859 40 37
25859 50 28
25859 60 16
76797 10 1
76797 20 5
76797 30 23
76797 40 30
76797 50 25
76797 60 17
24161 10 1
24161 20 5
24161 30 22
24161 40 30
24161 50 26
24161 60 16
75099 10 1
75099 20 6
75099 30 16
75099 40 29
75099 50 30
75099 60 19
12263 10 0
12263 20 6
12263 30 17
12263 40 36
12263 50 26
12263 60 15
46482 10 0
46482 20 7
46482 30 17
46482 40 27
46482 50 28
46482 60 22
73754 10 1
73754 20 3
73754 30 11
73754 40 23
73754 50 28
73754 60 34
72598 10 0
72598 20 5
72598 30 29
72598 40 30
72598 50 23
72598 60 12
28578 10 1
28578 20 8
28578 30 18
28578 40 29
28578 50 29
28578 60 15
77416 10 0
77416 20 0
77416 30 0
77416 40 0
77416 50 0
77416 60 0
12171 10 1
12171 20 6
12171 30 22
12171 40 26
12171 50 26
12171 60 20
32009 10 0
32009 20 0
32009 30 0
32009 40 0
32009 50 0
32009 60 0
54161 10 0
54161 20 5
54161 30 22
54161 40 29
54161 50 25
54161 60 18
12362 10 1
12362 20 6
12362 30 22
12362 40 28
12362 50 30
12362 60 13
24389 10 0
24389 20 0
24389 30 0
24389 40 0
24389 50 0
24389 60 0
72270 10 1
72270 20 7
72270 30 18
72270 40 21
72270 50 28
72270 60 25
74170 10 0
74170 20 0
74170 30 0
74170 40 0
74170 50 0
74170 60 0
12378 10 0
12378 20 3
12378 30 23
12378 40 35
12378 50 30
12378 60 9
75119 10 0
75119 20 5
75119 30 29
75119 40 29
75119 50 29
75119 60 9
12207 10 0
12207 20 4
12207 30 18
12207 40 26
12207 50 26
12207 60 25
12317 10 0
12317 20 0
12317 30 0
12317 40 0
12317 50 0
12317 60 0
24396 10 0
24396 20 0
24396 30 0
24396 40 0
24396 50 0
24396 60 0
38041 10 1
38041 20 8
38041 30 23
38041 40 35
38041 50 20
38041 60 12
73368 10 1
73368 20 9
73368 30 28
73368 40 29
73368 50 24
73368 60 9
26279 10 1
26279 20 5
26279 30 17
26279 40 37
26279 50 27
26279 60 13
35030 10 0
35030 20 5
35030 30 27
35030 40 26
35030 50 30
35030 60 13
12213 10 1
12213 20 7
12213 30 18
12213 40 28
12213 50 30
12213 60 15
75393 10 0
75393 20 0
75393 30 0
75393 40 0
75393 50 0
75393 60 0
24335 10 0
24335 20 7
24335 30 22
24335 40 30
24335 50 24
24335 60 16
12448 10 0
12448 20 4
12448 30 20
12448 40 43
12448 50 21
12448 60 12
74299 10 1
74299 20 3
74299 30 12
74299 40 10
74299 50 26
74299 60 48
74525 10 0
74525 20 0
74525 30 0
74525 40 0
74525 50 0
74525 60 0
12240 10 0
12240 20 3
12240 30 16
12240 40 31
12240 50 35
12240 60 15
64857 10 0
64857 20 11
64857 30 22
64857 40 27
64857 50 24
64857 60 16
24355 10 0
24355 20 5
24355 30 15
24355 40 34
24355 50 30
24355 60 16
68084 10 0
68084 20 4
68084 30 37
68084 40 28
68084 50 24
68084 60 7
26278 10 0
26278 20 0
26278 30 0
26278 40 0
26278 50 0
26278 60 0
35914 10 1
35914 20 6
35914 30 26
35914 40 33
35914 50 24
35914 60 10
12215 10 0
12215 20 6
12215 30 25
12215 40 31
12215 50 25
12215 60 13
38572 10 1
38572 20 5
38572 30 21
38572 40 37
38572 50 27
38572 60 9
47099 10 0
47099 20 8
47099 30 25
47099 40 39
47099 50 23
47099 60 6
24329 10 1
24329 20 5
24329 30 19
24329 40 25
24329 50 35
24329 60 16
34851 10 0
34851 20 4
34851 30 17
34851 40 26
34851 50 31
34851 60 23
35311 10 0
35311 20 5
35311 30 20
35311 40 38
35311 50 26
35311 60 11
12166 10 1
12166 20 7
12166 30 23
12166 40 29
12166 50 26
12166 60 14
71738 10 0
71738 20 0
71738 30 0
71738 40 0
71738 50 0
71738 60 0
24334 10 0
24334 20 0
24334 30 0
24334 40 0
24334 50 0
24334 60 0
72292 10 0
72292 20 0
72292 30 0
72292 40 0
72292 50 0
72292 60 0
44479 10 0
44479 20 7
44479 30 21
44479 40 31
44479 50 29
44479 60 12
45249 10 1
45249 20 5
45249 30 14
45249 40 29
45249 50 29
45249 60 22
72273 10 0
72273 20 0
72273 30 0
72273 40 0
72273 50 0
72273 60 0
70625 10 0
70625 20 6
70625 30 42
70625 40 29
70625 50 15
70625 60 8
12246 10 0
12246 20 4
12246 30 56
12246 40 26
12246 50 9
12246 60 4
72272 10 0
72272 20 0
72272 30 0
72272 40 0
72272 50 0
72272 60 0
23889 10 0
23889 20 8
23889 30 17
23889 40 28
23889 50 32
23889 60 16
66701 10 1
66701 20 6
66701 30 27
66701 40 30
66701 50 23
66701 60 13
47236 10 0
47236 20 0
47236 30 0
47236 40 0
47236 50 0
47236 60 0
24674 10 0
24674 20 9
24674 30 18
24674 40 29
24674 50 23
24674 60 20
51596 10 0
51596 20 5
51596 30 20
51596 40 27
51596 50 25
51596 60 22
12260 10 0
12260 20 0
12260 30 0
12260 40 0
12260 50 0
12260 60 0
45282 10 1
45282 20 4
45282 30 19
45282 40 36
45282 50 27
45282 60 13
64785 10 0
64785 20 0
64785 30 0
64785 40 0
64785 50 0
64785 60 0
56877 10 0
56877 20 6
56877 30 28
56877 40 25
56877 50 17
56877 60 25
23905 10 0
23905 20 0
23905 30 0
23905 40 0
23905 50 0
23905 60 0
56446 10 0
56446 20 0
56446 30 0
56446 40 0
56446 50 0
56446 60 0
12163 10 0
12163 20 0
12163 30 0
12163 40 0
12163 50 0
12163 60 0
12373 10 0
12373 20 6
12373 30 15
12373 40 36
12373 50 28
12373 60 15
24407 10 0
24407 20 0
24407 30 0
24407 40 0
24407 50 0
24407 60 0
24378 10 0
24378 20 8
24378 30 17
24378 40 33
24378 50 28
24378 60 14
25812 10 0
25812 20 0
25812 30 0
25812 40 0
25812 50 0
25812 60 0
24333 10 0
24333 20 0
24333 30 0
24333 40 0
24333 50 0
24333 60 0
24343 10 1
24343 20 4
24343 30 20
24343 40 37
24343 50 31
24343 60 8
24394 10 0
24394 20 0
24394 30 0
24394 40 0
24394 50 0
24394 60 0
26269 10 0
26269 20 5
26269 30 17
26269 40 28
26269 50 30
26269 60 20
34358 10 0
34358 20 0
34358 30 0
34358 40 0
34358 50 0
34358 60 0
79945 10 1
79945 20 17
79945 30 12
79945 40 18
79945 50 30
79945 60 23
36829 10 1
36829 20 5
36829 30 22
36829 40 29
36829 50 27
36829 60 16
79625 10 1
79625 20 18
79625 30 11
79625 40 20
79625 50 24
79625 60 26
44338 10 1
44338 20 3
44338 30 11
44338 40 21
44338 50 28
44338 60 37
72874 10 0
72874 20 3
72874 30 15
72874 40 21
72874 50 28
72874 60 32
78377 10 1
78377 20 10
78377 30 16
78377 40 24
78377 50 22
78377 60 26
73738 10 0
73738 20 6
73738 30 14
73738 40 26
73738 50 29
73738 60 24
73735 10 1
73735 20 7
73735 30 15
73735 40 26
73735 50 26
73735 60 25
65522 10 0
65522 20 5
65522 30 19
65522 40 26
65522 50 26
65522 60 24
75840 10 1
75840 20 11
75840 30 14
75840 40 27
75840 50 28
75840 60 19
36789 10 1
36789 20 5
36789 30 14
36789 40 32
36789 50 29
36789 60 20
79288 10 1
79288 20 15
79288 30 15
79288 40 19
79288 50 25
79288 60 24
72949 10 0
72949 20 0
72949 30 0
72949 40 0
72949 50 0
72949 60 0
37105 10 1
37105 20 3
37105 30 12
37105 40 29
37105 50 30
37105 60 26
45172 10 2
45172 20 6
45172 30 20
45172 40 30
45172 50 28
45172 60 16
75284 10 1
75284 20 4
75284 30 12
75284 40 29
75284 50 36
75284 60 18
37075 10 1
37075 20 21
37075 30 33
37075 40 19
37075 50 15
37075 60 10
77579 10 0
77579 20 0
77579 30 0
77579 40 0
77579 50 0
77579 60 0
36815 10 1
36815 20 6
36815 30 14
36815 40 23
36815 50 27
36815 60 29
42436 10 0
42436 20 4
42436 30 18
42436 40 32
42436 50 26
42436 60 19
77573 10 1
77573 20 4
77573 30 12
77573 40 22
77573 50 26
77573 60 35
36763 10 0
36763 20 0
36763 30 0
36763 40 0
36763 50 0
36763 60 0
79219 10 1
79219 20 5
79219 30 17
79219 40 19
79219 50 31
79219 60 27
75839 10 1
75839 20 6
75839 30 12
75839 40 22
75839 50 25
75839 60 35
69571 10 1
69571 20 4
69571 30 16
69571 40 25
69571 50 26
69571 60 27
73736 10 1
73736 20 9
73736 30 15
73736 40 24
73736 50 27
73736 60 24
77577 10 0
77577 20 6
77577 30 13
77577 40 26
77577 50 29
77577 60 26
79337 10 1
79337 20 6
79337 30 13
79337 40 23
79337 50 29
79337 60 28
77576 10 0
77576 20 0
77576 30 0
77576 40 0
77576 50 0
77576 60 0
44675 10 0
44675 20 5
44675 30 18
44675 40 25
44675 50 29
44675 60 23
73734 10 1
73734 20 8
73734 30 18
73734 40 27
73734 50 24
73734 60 21
79622 10 1
79622 20 4
79622 30 10
79622 40 22
79622 50 27
79622 60 37
79623 10 1
79623 20 5
79623 30 10
79623 40 21
79623 50 27
79623 60 36
77578 10 0
77578 20 5
77578 30 13
77578 40 26
77578 50 32
77578 60 24
72621 10 1
72621 20 4
72621 30 11
72621 40 25
72621 50 28
72621 60 31
36774 10 0
36774 20 4
36774 30 16
36774 40 27
36774 50 25
36774 60 27
36841 10 0
36841 20 4
36841 30 12
36841 40 20
36841 50 28
36841 60 36
79951 10 0
79951 20 0
79951 30 0
79951 40 0
79951 50 0
79951 60 0
36777 10 1
36777 20 4
36777 30 15
36777 40 28
36777 50 30
36777 60 23
76452 10 1
76452 20 5
76452 30 12
76452 40 25
76452 50 29
76452 60 29
44357 10 0
44357 20 3
44357 30 12
44357 40 24
44357 50 29
44357 60 32
73737 10 1
73737 20 6
73737 30 16
73737 40 28
73737 50 25
73737 60 24
36873 10 0
36873 20 4
36873 30 12
36873 40 29
36873 50 29
36873 60 25
36861 10 1
36861 20 3
36861 30 14
36861 40 35
36861 50 28
36861 60 18
45173 10 1
45173 20 5
45173 30 17
45173 40 24
45173 50 30
45173 60 23
72877 10 1
72877 20 3
72877 30 9
72877 40 19
72877 50 30
72877 60 38
79664 10 1
79664 20 7
79664 30 22
79664 40 25
79664 50 22
79664 60 23
78296 10 2
78296 20 5
78296 30 11
78296 40 24
78296 50 33
78296 60 25
36872 10 0
36872 20 6
36872 30 13
36872 40 21
36872 50 27
36872 60 32
36905 10 1
36905 20 7
36905 30 10
36905 40 18
36905 50 25
36905 60 40
79944 10 3
79944 20 27
79944 30 11
79944 40 21
79944 50 24
79944 60 13
72950 10 1
72950 20 4
72950 30 13
72950 40 31
72950 50 28
72950 60 23
76303 10 1
76303 20 3
76303 30 12
76303 40 29
76303 50 30
76303 60 25
77575 10 1
77575 20 4
77575 30 9
77575 40 20
77575 50 28
77575 60 38
36817 10 0
36817 20 0
36817 30 0
36817 40 0
36817 50 0
36817 60 0
79180 10 1
79180 20 1
79180 30 14
79180 40 30
79180 50 35
79180 60 21
72212 10 1
72212 20 9
72212 30 19
72212 40 31
72212 50 24
72212 60 17
36797 10 0
36797 20 9
36797 30 17
36797 40 30
36797 50 27
36797 60 17
37515 10 1
37515 20 7
37515 30 12
37515 40 29
37515 50 29
37515 60 22
36783 10 0
36783 20 4
36783 30 16
36783 40 28
36783 50 26
36783 60 25
80104 10 0
80104 20 0
80104 30 0
80104 40 0
80104 50 0
80104 60 0
37565 10 1
37565 20 4
37565 30 15
37565 40 29
37565 50 25
37565 60 26
78312 10 0
78312 20 4
78312 30 12
78312 40 25
78312 50 30
78312 60 28
36781 10 0
36781 20 0
36781 30 0
36781 40 0
36781 50 0
36781 60 0
73742 10 1
73742 20 6
73742 30 17
73742 40 24
73742 50 26
73742 60 26
77980 10 1
77980 20 6
77980 30 16
77980 40 20
77980 50 31
77980 60 26
37564 10 1
37564 20 4
37564 30 13
37564 40 32
37564 50 28
37564 60 23
36818 10 1
36818 20 5
36818 30 18
36818 40 23
36818 50 30
36818 60 24
73740 10 1
73740 20 6
73740 30 23
73740 40 31
73740 50 26
73740 60 14
36793 10 1
36793 20 3
36793 30 11
36793 40 25
36793 50 31
36793 60 28
73048 10 0
73048 20 3
73048 30 12
73048 40 23
73048 50 28
73048 60 34
37714 10 0
37714 20 3
37714 30 13
37714 40 27
37714 50 32
37714 60 25
36761 10 1
36761 20 11
36761 30 20
36761 40 31
36761 50 25
36761 60 13
36786 10 0
36786 20 3
36786 30 12
36786 40 25
36786 50 29
36786 60 30
37222 10 0
37222 20 4
37222 30 14
37222 40 30
37222 50 29
37222 60 22
78900 10 0
78900 20 4
78900 30 9
78900 40 16
78900 50 38
78900 60 33
36767 10 1
36767 20 6
36767 30 11
36767 40 32
36767 50 34
36767 60 17
36816 10 0
36816 20 4
36816 30 13
36816 40 23
36816 50 30
36816 60 30
79221 10 0
79221 20 5
79221 30 14
79221 40 19
79221 50 30
79221 60 32
77542 10 0
77542 20 4
77542 30 18
77542 40 25
77542 50 28
77542 60 24
75838 10 0
75838 20 0
75838 30 0
75838 40 0
75838 50 0
75838 60 0
79331 10 0
79331 20 3
79331 30 16
79331 40 21
79331 50 27
79331 60 33
62721 10 1
62721 20 13
62721 30 22
62721 40 28
62721 50 21
62721 60 14
36828 10 0
36828 20 4
36828 30 15
36828 40 28
36828 50 27
36828 60 26
36822 10 1
36822 20 8
36822 30 18
36822 40 31
36822 50 26
36822 60 17
36874 10 1
36874 20 5
36874 30 12
36874 40 26
36874 50 29
36874 60 27
73049 10 0
73049 20 0
73049 30 0
73049 40 0
73049 50 0
73049 60 0
72622 10 1
72622 20 9
72622 30 20
72622 40 22
72622 50 23
72622 60 26
75837 10 1
75837 20 5
75837 30 14
75837 40 21
75837 50 26
75837 60 33
79181 10 1
79181 20 21
79181 30 13
79181 40 21
79181 50 25
79181 60 18
73739 10 0
73739 20 7
73739 30 14
73739 40 27
73739 50 26
73739 60 27
76453 10 0
76453 20 3
76453 30 10
76453 40 23
76453 50 28
76453 60 35
77572 10 1
77572 20 6
77572 30 15
77572 40 26
77572 50 25
77572 60 27
36909 10 0
36909 20 0
36909 30 0
36909 40 0
36909 50 0
36909 60 0
37578 10 1
37578 20 4
37578 30 14
37578 40 26
37578 50 27
37578 60 28
67056 10 0
67056 20 3
67056 30 10
67056 40 24
67056 50 29
67056 60 34
36803 10 0
36803 20 5
36803 30 18
36803 40 28
36803 50 26
36803 60 23
44187 10 1
44187 20 4
44187 30 14
44187 40 23
44187 50 28
44187 60 30
70868 10 7
70868 20 44
70868 30 37
70868 40 8
70868 50 3
70868 60 1
71714 10 0
71714 20 0
71714 30 0
71714 40 0
71714 50 0
71714 60 0
79946 10 1
79946 20 20
79946 30 14
79946 40 22
79946 50 27
79946 60 16
36801 10 0
36801 20 6
36801 30 18
36801 40 39
36801 50 23
36801 60 13
36926 10 1
36926 20 7
36926 30 16
36926 40 31
36926 50 28
36926 60 18
79624 10 1
79624 20 9
79624 30 12
79624 40 22
79624 50 26
79624 60 30
36782 10 1
36782 20 6
36782 30 19
36782 40 32
36782 50 28
36782 60 15
37488 10 1
37488 20 4
37488 30 16
37488 40 32
37488 50 28
37488 60 19
41929 10 1
41929 20 5
41929 30 18
41929 40 44
41929 50 21
41929 60 10
79182 10 1
79182 20 3
79182 30 20
79182 40 21
79182 50 29
79182 60 26
36848 10 1
36848 20 6
36848 30 14
36848 40 30
36848 50 28
36848 60 22
36807 10 1
36807 20 7
36807 30 25
36807 40 28
36807 50 27
36807 60 12
36877 10 0
36877 20 0
36877 30 0
36877 40 0
36877 50 0
36877 60 0
44927 10 0
44927 20 0
44927 30 0
44927 40 0
44927 50 0
44927 60 0
79333 10 0
79333 20 37
79333 30 14
79333 40 10
79333 50 16
79333 60 23
67175 10 0
67175 20 5
67175 30 13
67175 40 20
67175 50 27
67175 60 34
77574 10 0
77574 20 0
77574 30 0
77574 40 0
77574 50 0
77574 60 0
36784 10 1
36784 20 6
36784 30 11
36784 40 30
36784 50 30
36784 60 23
36757 10 2
36757 20 5
36757 30 5
36757 40 21
36757 50 41
36757 60 27
43348 10 1
43348 20 6
43348 30 13
43348 40 29
43348 50 27
43348 60 25
72206 10 1
72206 20 5
72206 30 19
72206 40 28
72206 50 25
72206 60 21
36765 10 0
36765 20 0
36765 30 0
36765 40 0
36765 50 0
36765 60 0
37545 10 0
37545 20 6
37545 30 15
37545 40 25
37545 50 31
37545 60 23
36770 10 0
36770 20 4
36770 30 14
36770 40 30
36770 50 34
36770 60 18
37261 10 1
37261 20 4
37261 30 12
37261 40 27
37261 50 34
37261 60 23
77979 10 0
77979 20 7
77979 30 20
77979 40 22
77979 50 22
77979 60 30
36804 10 1
36804 20 4
36804 30 13
36804 40 31
36804 50 28
36804 60 22
36758 10 0
36758 20 5
36758 30 17
36758 40 37
36758 50 26
36758 60 14
36948 10 2
36948 20 3
36948 30 10
36948 40 28
36948 50 36
36948 60 21
37087 10 2
37087 20 4
37087 30 10
37087 40 48
37087 50 23
37087 60 13
36805 10 1
36805 20 6
36805 30 11
36805 40 37
36805 50 26
36805 60 19
36790 10 1
36790 20 4
36790 30 8
36790 40 31
36790 50 38
36790 60 18
37008 10 0
37008 20 7
37008 30 17
37008 40 27
37008 50 30
37008 60 20
36819 10 0
36819 20 4
36819 30 14
36819 40 34
36819 50 31
36819 60 16
36850 10 1
36850 20 4
36850 30 13
36850 40 26
36850 50 27
36850 60 30
36810 10 1
36810 20 5
36810 30 12
36810 40 29
36810 50 29
36810 60 23
36898 10 0
36898 20 4
36898 30 13
36898 40 27
36898 50 30
36898 60 26
36917 10 0
36917 20 0
36917 30 0
36917 40 0
36917 50 0
36917 60 0
36831 10 3
36831 20 4
36831 30 10
36831 40 27
36831 50 34
36831 60 22
36791 10 0
36791 20 7
36791 30 18
36791 40 33
36791 50 24
36791 60 17
36794 10 0
36794 20 4
36794 30 14
36794 40 29
36794 50 34
36794 60 19
36916 10 0
36916 20 3
36916 30 9
36916 40 20
36916 50 27
36916 60 40
59725 10 1
59725 20 3
59725 30 10
59725 40 20
59725 50 27
59725 60 40
36806 10 7
36806 20 33
36806 30 28
36806 40 21
36806 50 8
36806 60 3
79356 10 1
79356 20 9
79356 30 29
79356 40 16
79356 50 16
79356 60 29
36809 10 0
36809 20 4
36809 30 20
36809 40 41
36809 50 24
36809 60 11
36862 10 1
36862 20 5
36862 30 15
36862 40 33
36862 50 29
36862 60 16
36813 10 1
36813 20 6
36813 30 16
36813 40 29
36813 50 29
36813 60 20
36949 10 0
36949 20 0
36949 30 0
36949 40 0
36949 50 0
36949 60 0
36821 10 1
36821 20 5
36821 30 14
36821 40 27
36821 50 29
36821 60 24
36768 10 1
36768 20 5
36768 30 10
36768 40 28
36768 50 40
36768 60 17
36787 10 0
36787 20 6
36787 30 12
36787 40 28
36787 50 37
36787 60 16
36875 10 1
36875 20 3
36875 30 13
36875 40 29
36875 50 30
36875 60 25
36769 10 1
36769 20 7
36769 30 14
36769 40 29
36769 50 35
36769 60 15
36912 10 1
36912 20 5
36912 30 15
36912 40 29
36912 50 28
36912 60 22
72875 10 1
72875 20 7
72875 30 12
72875 40 20
72875 50 31
72875 60 29
73079 10 1
73079 20 6
73079 30 21
73079 40 29
73079 50 27
73079 60 16
36762 10 0
36762 20 5
36762 30 17
36762 40 22
36762 50 32
36762 60 24
78297 10 0
78297 20 0
78297 30 0
78297 40 0
78297 50 0
78297 60 0
36847 10 0
36847 20 8
36847 30 13
36847 40 27
36847 50 34
36847 60 17
36812 10 0
36812 20 0
36812 30 0
36812 40 0
36812 50 0
36812 60 0
72148 10 0
72148 20 8
72148 30 23
72148 40 32
72148 50 23
72148 60 13
75285 10 0
75285 20 0
75285 30 0
75285 40 0
75285 50 0
75285 60 0
79230 10 0
79230 20 4
79230 30 18
79230 40 20
79230 50 34
79230 60 24
36857 10 0
36857 20 4
36857 30 17
36857 40 32
36857 50 27
36857 60 19
36964 10 0
36964 20 3
36964 30 10
36964 40 20
36964 50 27
36964 60 40
72996 10 0
72996 20 0
72996 30 0
72996 40 0
72996 50 0
72996 60 0
75841 10 1
75841 20 8
75841 30 23
75841 40 26
75841 50 24
75841 60 19
75163 10 1
75163 20 5
75163 30 15
75163 40 28
75163 50 29
75163 60 22
36933 10 1
36933 20 7
36933 30 20
36933 40 30
36933 50 25
36933 60 18
42168 10 1
42168 20 5
42168 30 15
42168 40 33
42168 50 29
42168 60 18
36760 10 0
36760 20 5
36760 30 14
36760 40 31
36760 50 29
36760 60 21
36798 10 0
36798 20 5
36798 30 16
36798 40 32
36798 50 27
36798 60 19
36830 10 2
36830 20 7
36830 30 16
36830 40 33
36830 50 28
36830 60 14
36778 10 0
36778 20 0
36778 30 0
36778 40 0
36778 50 0
36778 60 0
36915 10 0
36915 20 4
36915 30 19
36915 40 29
36915 50 27
36915 60 21
36795 10 1
36795 20 5
36795 30 17
36795 40 34
36795 50 33
36795 60 11
36759 10 1
36759 20 7
36759 30 21
36759 40 31
36759 50 26
36759 60 15
36802 10 0
36802 20 0
36802 30 0
36802 40 0
36802 50 0
36802 60 0
36764 10 0
36764 20 6
36764 30 15
36764 40 33
36764 50 29
36764 60 17
36785 10 0
36785 20 0
36785 30 0
36785 40 0
36785 50 0
36785 60 0
36930 10 0
36930 20 0
36930 30 0
36930 40 0
36930 50 0
36930 60 0
78051 10 1
78051 20 16
78051 30 18
78051 40 23
78051 50 25
78051 60 17
73075 10 0
73075 20 4
73075 30 9
73075 40 23
73075 50 30
73075 60 34
31569 10 0
31569 20 4
31569 30 9
31569 40 22
31569 50 33
31569 60 32
31560 10 0
31560 20 6
31560 30 16
31560 40 30
31560 50 28
31560 60 19
78087 10 0
78087 20 7
78087 30 16
78087 40 23
78087 50 27
78087 60 27
76779 10 0
76779 20 16
76779 30 18
76779 40 22
76779 50 26
76779 60 18
71487 10 1
71487 20 9
71487 30 23
71487 40 32
71487 50 24
71487 60 12
31563 10 1
31563 20 8
31563 30 18
31563 40 26
31563 50 27
31563 60 20
59081 10 0
59081 20 7
59081 30 16
59081 40 29
59081 50 29
59081 60 18
31564 10 1
31564 20 11
31564 30 20
31564 40 27
31564 50 26
31564 60 15
71488 10 1
71488 20 10
71488 30 21
71488 40 28
71488 50 25
71488 60 15
31558 10 0
31558 20 6
31558 30 12
31558 40 27
31558 50 32
31558 60 22
31567 10 0
31567 20 9
31567 30 18
31567 40 27
31567 50 27
31567 60 18
31552 10 0
31552 20 6
31552 30 15
31552 40 28
31552 50 32
31552 60 19
59083 10 1
59083 20 7
59083 30 20
59083 40 27
59083 50 32
59083 60 13
31405 10 0
31405 20 4
31405 30 13
31405 40 27
31405 50 30
31405 60 26
74601 10 0
74601 20 0
74601 30 0
74601 40 0
74601 50 0
74601 60 0
77500 10 0
77500 20 0
77500 30 0
77500 40 0
77500 50 0
77500 60 0
76408 10 0
76408 20 4
76408 30 12
76408 40 28
76408 50 30
76408 60 26
31410 10 1
31410 20 6
31410 30 14
31410 40 24
31410 50 25
31410 60 30
73014 10 0
73014 20 4
73014 30 12
73014 40 24
73014 50 27
73014 60 32
74730 10 0
74730 20 3
74730 30 12
74730 40 27
