category_id press_id journalist_id name subscribers_count articles_count cheer_counts
3 119 75819 배수람 1313 141 0
3 119 76794 김남하 5157 137 0
3 119 78937 김성아 558 141 0
3 119 72303 조인영 1357 170 0
3 119 77840 오수진 944 180 0
3 119 72023 홍금표 568 256 0
3 119 79416 정진주 225 196 0
3 119 79137 윤종열 184 224 0
3 119 73692 박정선 9074 174 0
3 119 72638 송오미 2502 70 0
3 119 78407 김재은 869 180 0
3 119 74446 유준상 688 90 0
3 119 30583 김평호 4147 171 0
3 119 78681 김명승 98 105 0
3 119 79025 노성인 393 176 0
3 119 72019 백서원 1376 168 0
3 119 74375 류지윤 3517 146 0
3 119 55928 부광우 1238 104 0
3 119 79275 임정희 405 145 0
3 119 55941 이홍석 1025 43 0
3 119 80153 정인균 138 101 0
3 119 67067 김희정 2629 50 0
3 119 74986 이지희 24788 0 0
3 119 78682 안순혁 126 127 0
3 119 73752 정계성 4272 62 0
3 119 71623 정도원 5333 35 0
3 119 72657 강현태 2621 0 0
3 119 78899 오명근 120 117 0
3 119 74017 배군득 446 12 0
5 584 77935 박정연 1167 98 0
5 584 79804 문세영 0 110 0
5 584 79803 박건희 388 103 0
5 584 73980 이혜란 0 0 0
5 584 77944 이채린 0 0 0
5 584 75196 김소연 128 0 0
5 584 73978 이창욱 204 0 0
5 584 72156 김민수 0 0 0
5 584 73998 조가현 0 0 0
5 584 73995 김미래 0 0 0
5 584 79994 손인하 43 0 0
5 584 79682 김태희 44 0 0
5 584 77943 김진화 0 0 0
5 584 79683 이수린 31 0 0
5 584 73977 이다솔 64 0 0
5 584 73996 김정 63 0 0
5 584 73981 이영혜 54 0 0
5 584 73986 박영경 177 0 0
5 584 77817 한상민 0 0 0
5 584 73982 조혜인 157 0 0
5 584 75195 윤태인 63 0 0
5 584 73994 홍아름 0 0 0
5 584 74167 이윤선 48 0 0
5 584 65444 김진호 559 0 0
5 584 76293 정현진 42 0 0
5 584 73979 박연수 0 0 0
5 584 75193 조현영 0 0 0
5 584 75194 윤지현 20 0 0
5 584 73990 최영준 43 0 0
5 584 75333 김연진 39 0 0
0 020 80110 하정민 18 0 0
0 020 77549 이기욱 1017 38 0
0 020 78680 이청아 471 45 0
0 020 78818 이예지 2467 80 0
0 020 71683 강홍구 1515 24 0
0 020 77648 고도예 1436 24 0
0 020 78471 조권형 1119 43 0
0 020 80030 이동훈 95 38 0
0 020 77510 장관석 2086 54 0
0 020 78599 남혜정 146 11 0
0 020 78816 조영달 411 45 0
0 020 77591 이채완 1265 17 0
0 020 80006 박형기 170 10 0
0 020 78673 최재호 3252 138 0
0 020 78667 송치훈 2597 105 0
0 020 79925 이상환 281 0 0
0 020 78666 정봉오 1785 57 0
0 020 74369 사지원 1371 30 0
0 020 78671 김소영 2909 68 0
0 020 78674 김예슬 2286 95 0
0 020 78670 김혜린 1763 64 0
0 020 77650 송진호 593 26 0
0 020 78669 조유경 3474 146 0
0 020 79982 최지원 130 23 0
0 020 78815 장하얀 556 14 0
0 020 77649 정서영 496 16 0
0 020 77299 김화영 705 25 0
0 020 77982 권구용 992 40 0
0 020 78469 윤명진 553 33 0
0 020 71699 조은아 1722 48 0
0 020 79298 이문수 273 29 0
0 020 78665 박태근 4315 91 0
0 020 78672 이혜원 4477 129 0
0 020 76149 김수현 1387 12 0
0 020 79296 주현우 675 14 0
0 020 77590 전혜진 831 37 0
0 020 78109 이소정 581 37 0
0 020 76472 신진우 1168 0 0
0 020 77984 박현익 441 42 0
0 020 75562 신규진 1712 27 0
0 020 77771 전주영 1179 44 0
0 020 79030 강우석 501 31 0
0 020 79297 소설희 1563 31 0
0 020 77593 공승배 788 43 0
0 020 78817 한애란 1318 19 0
0 020 80223 손효주 144 38 0
0 020 75604 홍석호 724 16 0
0 020 79379 안규영 875 31 0
0 020 78473 명민준 365 13 0
0 020 75138 이새샘 623 14 0
0 020 80171 도영진 61 17 0
0 020 74372 정순구 1349 26 0
0 020 77770 최창환 313 17 0
0 020 78077 이축복 570 29 0
0 020 77260 최동수 863 23 0
0 020 79984 이정훈 134 26 0
0 020 78844 이건혁 276 11 0
0 020 79983 전남혁 98 23 0
0 020 73989 지민구 741 33 0
0 020 73709 김도형 1677 31 0
0 020 79295 김수연 216 25 0
0 020 77981 조응형 504 30 0
0 020 79328 송혜미 308 34 0
0 020 77924 이상훈 1016 37 0
0 020 73929 곽도영 1139 42 0
0 020 75449 이진구 739 14 0
0 020 73064 김민 2564 20 0
0 020 75446 최지선 961 25 0
0 020 75563 윤다빈 1930 35 0
0 020 76206 김기용 1569 33 0
0 020 77884 김예윤 586 18 0
0 020 73070 임보미 1082 10 0
0 020 72208 김배중 1088 26 0
0 020 75286 이헌재 800 35 0
0 020 79293 최원영 804 18 0
0 020 74967 김현수 1596 60 0
0 020 77589 최미송 1477 24 0
0 020 78195 박종민 1623 22 0
0 020 75287 허동준 2249 15 0
0 020 77550 유채연 1093 22 0
0 020 78472 한재희 367 40 0
0 020 75835 강동웅 848 28 0
0 020 79299 김보라 421 40 0
0 020 75686 김지현 2038 18 0
0 020 79424 김준일 564 38 0
0 020 77651 김윤진 41 0 0
0 020 73419 황규인  17 0
0 020 75397 최혜령 1174 38 0
0 020 77985 이호 298 27 0
0 020 78668 조혜선 3539 68 0
0 020 73744 김소영 1540 36 0
0 020 71691 조건희 2027 30 0
0 020 74368 김은지 1420 38 0
0 020 74370 유재동 1084 0 0
0 020 72431 유재영 920 0 0
0 020 71690 주성하 2823 0 0
0 020 75113 유성열 648 0 0
0 020 71697 문병기 2495 68 0
0 020 75561 박효목 1165 41 0
0 020 73797 김기윤 1618 55 0
0 020 75396 김하경 435 17 0
0 020 74775 황성호 1573 30 0
0 020 79294 손준영 519 13 0
0 020 79397 백상경 32 0 0
0 020 73066 김재형 514 24 0
0 020 73983 구특교 941 17 0
0 020 77983 장은지 1551 14 0
0 020 79385 이상헌 800 58 0
0 020 78684 신나리 899 26 0
0 020 76160 이지윤 1343 0 0
0 020 73071 전승훈 991 11 0
0 020 74627 박성민 789 16 0
0 020 71694 변종국 2335 36 0
0 020 74338 김재희 1017 0 0
0 020 75450 이지훈 541 0 0
0 020 80196 정양환 52 0 0
0 020 71689 양종구 3889 0 0
0 020 75112 김자현 1457 0 0
0 020 77656 유원모 1976 19 0
0 020 74371 이호재 1061 22 0
0 020 76603 오승준 509 26 0
0 020 76205 김정훈 588 21 0
0 020 71698 강성휘 2212 26 0
0 020 71692 이진한 1356 13 0
0 020 79425 박훈상 358 0 0
0 020 79396 송유근 395 18 0
0 020 79031 구민기 775 14 0
0 020 71695 권기범 457 0 0
0 020 76276 유근형 804 0 0
0 020 74196 주애진 987 10 0
0 020 80004 송은석 31 0 0
0 020 78470 최훈진 428 18 0
0 020 80005 이한결 79 10 0
0 020 71684 이정은 1889 0 0
0 020 77346 김선미 628 0 0
0 020 73688 최예나 1049 18 0
0 020 77584 이은택 606 0 0
0 020 75448 김상운 359 0 0
0 020 73068 이세형 417 0 0
0 020 73065 김유영 180 0 0
0 020 74195 신아형 992 0 0
0 020 76473 장승윤 472 0 0
0 020 78108 최고야 866 0 0
0 020 75673 서영아 2695 0 0
0 020 71696 이미지 1884 0 0
0 020 77257 김성모 1931 0 0
0 020 74774 김호경 752 0 0
0 020 73708 박용 279 0 0
0 020 71693 윤완준 1029 0 0
0 020 75687 박민우 732 0 0
0 020 75559 강경석 1680 0 0
0 020 79924 신광영 73 0 0
0 020 78901 김현지 43 0 0
0 020 77930 조동주 1001 0 0
0 020 78679 신지환 79 0 0
0 020 75378 박성진 209 0 0
0 020 75560 박선희 160 0 0
0 020 73707 신희철 809 0 0
0 020 76949 남건우 364 0 0
0 020 77931 홍정수 555 0 0
0 020 71688 신석호 418 0 0
0 020 75114 장윤정 115 0 0
0 020 71687 이원주 857 0 0
0 020 78663 최현정 24 0 0
0 020 73723 황형준 2010 0 0
0 020 77592 이승우 919 0 0
0 020 73684 김동욱 715 0 0
0 020 79510 조유라 113 0 0
0 020 75675 이윤태 1415 0 0
0 020 74337 고성호 911 0 0
0 020 78323 서영빈 129 0 0
0 020 75983 임희윤 361 0 0
0 020 73087 김윤종 1213 0 0
0 020 71686 김종석 698 0 0
0 020 77256 김윤이 618 0 0
0 020 75895 권오혁 1043 0 0
0 020 74339 박상준 1209 0 0
0 020 73685 신무경 220 0 0
0 020 73706 정윤철 87 0 0
0 020 72207 동정민 251 0 0
3 138 29097 백지영 1429 160 0
3 138 79847 권유승 103 252 0
3 138 73430 이종현 887 194 0
3 138 29094 이상일 1030 176 0
3 138 72597 권하영 1423 171 0
3 138 80075 문대찬 153 91 0
3 138 75749 왕진화 1009 131 0
3 138 73478 이안나 1408 117 0
3 138 80158 배태용 98 100 0
3 138 77768 이나연 597 106 0
3 138 79638 김보민 162 141 0
3 138 29100 박기록 1124 119 0
3 138 78904 김문기 317 173 0
3 138 34115 최민지 1305 57 0
3 138 79918 양민하 49 0 0
3 138 79217 이건한 408 0 0
3 138 76898 강소현 828 0 0
3 138 75727 백승은 983 18 0
3 138 76950 신제인 1276 0 0
3 138 29093 채수웅 623 0 0
3 029 23069 김수연 1728 185 0
3 029 22106 김광태 8617 264 0
3 029 78434 이미연 2470 178 0
3 029 79539 최상현 215 129 0
3 029 80101 김경렬 223 145 0
3 029 77695 박한나 951 120 0
3 029 77990 김남석 817 124 0
3 029 76469 박은희 790 118 0
3 029 77890 이윤희 924 149 0
3 029 77877 강현철 839 324 0
3 029 75233 한기호 3942 147 0
3 029 75896 박양수 6529 182 0
3 029 76281 김성준 4881 137 0
3 029 71638 이상현 1919 203 0
3 029 78159 정석준 400 161 0
3 029 18584 이준기 1481 151 0
3 029 79430 이미선 659 220 0
3 029 22163 노희근 1423 89 0
3 029 75752 전혜인 953 184 0
3 029 79355 정래연 297 102 0
3 029 77286 김세희 3461 191 0
3 029 80195 강승현 16 22 0
3 029 80025 임성원 121 175 0
3 029 80194 이상훈 65 35 0
3 029 79915 연소연 40 93 0
3 029 80009 안소현 862 150 0
3 029 42587 김미경 3006 216 0
3 029 75753 장환순 379 105 0
3 029 72142 임재섭 2757 140 0
3 029 78485 팽동현 327 192 0
3 029 73474 장우진 2061 167 0
3 029 76062 김나인 1284 183 0
3 029 78137 신하연 871 207 0
3 029 74150 강민성 1016 188 0
3 029 71495 윤선영 2492 209 0
3 029 77925 박순원 873 139 0
3 029 21685 박정일 1920 41 0
3 029 79349 김화균 351 61 0
3 029 77671 박영서 248 32 0
3 029 77670 이규화 312 26 0
3 029 79076 김춘성 90 107 0
3 029 59385 박동욱 256 81 0
3 029 38300 이슬기 173 20 0
3 029 75751 권준영 17050 0 0
3 029 76278 김대성 3427 83 0
3 029 18590 안경애 1273 34 0
3 029 77676 정구학 142 0 0
3 029 78392 이재창 66 0 0
3 029 35892 박상길 17441 0 0
4 024 78646 조동현 450 18 0
4 024 72463 나건웅 2163 28 0
4 024 78396 문지민 528 47 0
4 024 72462 정다운 1961 30 0
4 024 78397 최창원 394 25 0
4 024 72455 명순영 0 28 0
4 024 72458 배준희 0 31 0
4 024 72456 김경민 0 30 0
4 024 73766 반진욱 1803 44 0
4 024 80188 김선걸  0 0
4 024 72457 박수호 0 20 0
4 024 72461 노승욱 835 0 0
2 009 79561 김혜진 1544 96 0
2 009 72655 연규욱 1600 71 0
2 009 76242 이상현 5791 0 0
2 009 72489 안갑성 1604 74 0
2 009 75009 서진우 1182 70 0
2 009 23388 원호섭 3100 30 0
2 009 76420 변덕호 5303 89 0
2 009 24688 유용석 2303 0 0
2 009 72488 차창희 2351 121 0
2 009 78589 김대영 4945 0 0
2 009 76645 김정석 1077 66 0
2 009 38492 홍성용 10469 0 0
2 009 75034 서동철 1517 59 0
2 009 76255 우수민 687 0 0
2 009 75297 김호영 334 155 0
2 009 80213 정진욱 47 47 0
2 009 73823 최근도 1051 44 0
2 009 79637 안서진 1863 65 0
2 009 22006 김소연 7143 50 0
2 009 75005 성승훈 941 70 0
2 009 79675 김상준 307 68 0
2 009 72651 최재원 19094 25 0
2 009 79750 이효석 163 53 0
2 009 72474 신찬옥 1238 25 0
2 009 75844 박홍주 1437 56 0
2 009 80237 권효정 11 0 0
2 009 45215 성정은 13241 124 0
2 009 72486 양연호 1224 89 0
2 009 21611 이상규 59176 240 0
2 009 21993 강영국 2919 511 0
2 009 72489 안갑성 1604 74 0
2 009 75009 서진우 1182 70 0
2 009 23388 원호섭 3100 30 0
2 009 76420 변덕호 5303 89 0
2 009 24688 유용석 2303 0 0
2 009 78589 김대영 4945 0 0
2 009 76645 김정석 1077 66 0
2 009 38492 홍성용 10469 0 0
2 009 76255 우수민 687 0 0
2 009 75297 김호영 334 155 0
2 009 80213 정진욱 47 47 0
2 009 73823 최근도 1051 44 0
2 009 79675 김상준 307 68 0
2 009 79750 이효석 163 53 0
2 009 72474 신찬옥 1238 25 0
2 009 75844 박홍주 1437 56 0
2 009 80237 권효정 11 0 0
2 009 21993 강영국 2919 511 0
2 009 74957 윤원섭 708 64 0
2 009 76317 한재범 979 55 0
2 009 76803 이하린 6796 105 0
2 009 75174 진영태 1009 75 0
2 009 21752 김제관 1161 68 0
2 009 23019 한현정 10647 171 0
2 009 23135 류영상 12797 136 0
2 009 72469 심윤희 332 0 0
2 009 72475 이상덕 1542 78 0
2 009 23141 양소영 11757 320 0
2 009 73695 맹성규 10763 116 0
2 009 21816 강계만 924 48 0
2 009 23391 고득관 8122 114 0
2 009 21755 안정훈 1177 87 0
2 009 78507 위지혜 788 61 0
2 009 58216 김유신 1851 59 0
2 009 21791 장주영 873 20 0
2 009 76419 최아영 5645 82 0
2 009 21934 문지웅 776 42 0
2 009 21841 최기성 14911 174 0
2 009 78511 정호준 363 92 0
2 009 73757 박제완 1294 43 0
2 009 75256 정석환 1577 44 0
2 009 38453 유준호 1657 48 0
2 009 21937 김제림 1290 80 0
2 009 72518 문가영 1271 48 0
2 009 76876 조윤희 472 0 0
2 009 75257 우제윤 920 99 0
2 009 75230 손일선 1125 44 0
2 009 21780 이승훈 1081 53 0
2 009 75170 박인혜 2035 47 0
2 009 21951 김대기 805 34 0
2 009 73762 신유경 1733 84 0
2 009 22098 이덕주 915 45 0
2 009 74604 정혁훈 680 0 0
2 009 72484 안병준 813 85 0
2 009 75168 최희석 517 92 0
2 009 73483 권오균 1228 42 0
2 009 72512 진영화 1441 43 0
2 009 23390 전종헌 8790 130 0
2 009 23133 방영덕 9975 99 0
2 009 79718 김지한 401 72 0
2 009 21909 진향희 18164 337 0
2 009 38460 이희수 2463 67 0
2 009 22533 임영신 873 31 0
2 009 23347 강두순 492 19 0
2 009 26326 나현준 1385 47 0
2 009 73485 최승진 816 63 0
2 009 76881 이희조 1050 69 0
2 009 38400 이윤식 1263 53 0
2 009 72519 이새하 1645 29 0
2 009 75250 김규식 831 39 0
2 009 76650 김대은  66 0
2 009 38440 정주원 1393 0 0
2 009 72477 이선희 2827 17 0
2 009 75176 송광섭 1078 56 0
2 009 72479 오대석 994 65 0
2 009 76880 전형민 1796 0 0
2 009 38451 고민서 893 57 0
2 009 75026 김희래 945 51 0
2 009 75173 최현재 1059 40 0
2 009 74025 정승환 793 54 0
2 009 76878 정유정 573 91 0
2 009 73438 김금이 1667 60 0
2 009 38445 송민근 1155 63 0
2 009 79679 김희수 225 65 0
2 009 21952 김슬기 1341 57 0
2 009 72939 이상헌 1068 40 0
2 009 21799 지홍구 1957 69 0
2 009 21761 조한필 1353 26 0
2 009 72515 심희진 1496 50 0
2 009 78428 송은범 1546 66 0
2 009 79674 김지희 187 49 0
2 009 23159 전경운 1562 84 0
2 009 23974 강봉진 905 36 0
2 009 72517 송경은 1469 42 0
2 009 78506 양세호 703 38 0
2 009 75036 채종원 883 27 0
2 009 76877 박민기 1069 42 0
2 009 72992 서정원 996 0 0
2 009 72481 서찬동 367 37 0
2 009 58981 이진한 1582 48 0
2 009 75351 유희경 36 0 0
2 009 21740 김동은 865 31 0
2 009 72476 이동인 723 45 0
2 009 22785 김유태 9443 24 0
2 009 75224 이충우 350 73 0
2 009 75353 노현주 64 0 0
2 009 76847 이가람 6019 0 0
2 009 38450 황순민 3164 0 0
2 009 75218 이승환 360 64 0
2 009 79671 권선미 568 23 0
2 009 22481 정슬기  0 0
2 009 74482 이새봄 1481 63 0
2 009 24230 김인오 4446 37 0
2 009 73934 이상훈  0 0
2 009 73891 박준형 817 28 0
2 009 76647 박나은 1219 48 0
2 009 72478 이용익 1079 33 0
2 009 78510 이호준 468 29 0
2 009 74972 김병호 425 0 0
2 009 21773 박만원 446 0 0
2 009 26343 박창영 9431 59 0
2 009 25475 이윤재 1500 26 0
2 009 38396 오찬종 3015 60 0
2 009 73761 최예빈 1561 36 0
2 009 58817 홍혜진 1208 50 0
2 009 78508 이지안 702 34 0
2 009 58866 문광민 1446 0 0
2 009 24227 김정범 1277 23 0
2 009 73758 한상헌 1671 41 0
2 009 21647 조효성 1000 37 0
2 009 25379 김시균 1112 53 0
2 009 75273 류영욱 970 52 0
2 009 73759 김형주 1059 0 0
2 009 75178 김혜순 751 0 0
2 009 76361 김용영 132 11 0
2 009 21766 이향휘 642 32 0
2 009 21778 김규식  0 0
2 009 72492 강영운 17572 42 0
2 009 79673 박소라 290 48 0
2 009 21813 허연 3361 12 0
2 009 74678 문재용 1929 0 0
2 009 74031 손동우 1275 16 0
2 009 22762 임형준 2597 0 0
2 009 76256 신화 2222 0 0
2 009 24172 김기정 1152 15 0
2 009 73760 강민호  0 0
2 009 74662 한주형 1471 21 0
2 009 25378 추동훈 1755 0 0
2 009 75179 홍장원 2249 12 0
2 009 75254 김기철 1127 0 0
2 009 78887 전성아 74 0 0
2 009 21636 신익수 2514 23 0
2 009 76083 강예신 1258 0 0
2 009 76231 박동환 536 16 0
2 009 72513 박윤균 2027 103 0
2 009 76642 강민우 882 28 0
2 009 75182 한우람 675 29 0
2 009 75255 박재영 2208 15 0
2 009 21747 문일호 1213 0 0
2 009 22770 안재형 351 0 0
2 009 74663 이종화 750 0 0
2 009 21753 김정환 1248 39 0
2 009 22086 노영우 462 0 0
2 009 21854 장용승 278 0 0
2 009 23007 서대현 1447 34 0
2 009 75229 이한나 726 0 0
2 009 73521 이승윤 410 0 0
2 009 75231 송성훈 104 0 0
2 009 23343 김효혜 1312 60 0
2 009 23308 박지훈 462 0 0
2 009 22016 김병수 211 0 0
2 009 78587 김명수 65 0 0
2 009 21847 신헌철 494 0 0
2 009 21814 한예경 771 0 0
2 009 75225 강인선 1274 0 0
2 009 78570 이은아 115 0 0
2 009 75014 이호승 288 0 0
2 009 75253 남기현 1190 0 0
2 009 72471 노원명 2547 0 0
2 009 26323 박윤예 2017 0 0
2 009 72482 신수현 2224 0 0
2 009 21744 전지현 2601 0 0
2 009 21749 문수인 154 0 0
2 009 46923 홍지연 805 0 0
2 009 21771 임성현 1205 10 0
2 009 75311 김대영 249 0 0
2 009 79758 김지수  0 0
2 009 22540 김명환 586 0 0
2 009 75008 이지용 1689 0 0
2 009 75011 오수현 1193 0 0
2 009 21853 황형규 95 0 0
2 009 75175 박대의 1153 0 0
2 009 21856 정욱 414 0 0
2 009 75013 노현 422 0 0
2 009 75274 유주연 681 0 0
2 009 72650 배한철 955 0 0
2 009 78857 황인혁 136 0 0
2 009 72491 오재현 55 0 0
2 009 72468 박정철 798 0 0
2 009 72480 이영욱 1543 0 0
2 009 75270 박봉권 1630 0 0
2 009 78918 손현덕  0 0
2 009 75217 김선걸 283 0 0
2 009 75251 오태식 482 0 0
2 009 75183 고재만 152 0 0
2 009 73749 정지성 1102 0 0
2 009 21781 이재철 1454 0 0
2 009 75006 김덕식 1035 0 0
2 009 75103 조성준 1710 0 0
2 009 77561 김민정 35 0 0
2 009 75252 이유진 627 0 0
2 009 23367 조연경 14 0 0
2 009 73890 박용범 1176 0 0
2 009 72466 윤경호 72 0 0
2 009 78512 유지후 45 0 0
2 009 78513 조동현 48 0 0
2 009 75272 안두원 105 0 0
2 009 21655 이진명 126 0 0
2 009 23412 배윤경 3646 0 0
2 009 23961 김태성 795 0 0
2 009 21849 김재훈 71 0 0
2 009 21789 이진우 258 0 0
2 009 75266 김경도 57 0 0
2 009 21763 박진주 649 0 0
2 009 21876 서양원 278 0 0
2 009 72487 이용건 494 0 0
2 009 72467 최경선 235 0 0
2 009 75106 심상대 146 0 0
2 009 75012 장종회 19 0 0
2 009 23315 양유창 54 0 0
6 088 72730 장성혁 1161 19 0
6 088 72985 신현일 0 31 0
6 088 75237 김영경 3388 127 0
6 088 73020 김진만 0 45 0
6 088 79720 정우태 172 87 0
6 088 72976 이영욱 0 32 0
6 088 73661 김지수 0 121 0
6 088 72840 정욱진 217 55 0
6 088 72666 채정민 1018 70 0
6 088 72692 임상준 452 20 0
6 088 79528 조규덕 0 82 0
6 088 75299 이영광 0 63 0
6 088 72751 이연정 863 72 0
6 088 78861 정은빈  0 0
6 088 72766 전창훈 212 0 0
6 088 78840 윤수진 336 37 0
6 088 78424 이민호 0 53 0
6 088 72779 이해명 0 20 0
6 088 75933 윤정훈 0 103 0
6 088 78839 박성현 0 50 0
6 088 77505 김세연 0 151 0
6 088 72735 이채근 0 108 0
6 088 72727 이통원 0 59 0
6 088 75951 임재환 0 143 0
6 088 72774 김봄이 0 86 0
6 088 74839 박차호 0 0 0
6 088 72680 마경대 0 99 0
6 088 72722 김우정 1922 174 0
6 088 72736 전병용 0 49 0
6 088 72691 고도현 2673 22 0
3 417 79259 임승제 147 30 0
3 417 59016 이한듬 6579 190 0
3 417 75745 강한빛 3162 157 0
3 417 14971 강인귀 4540 0 0
3 417 75744 조승예 2190 120 0
3 417 74199 박슬기 4833 232 0
3 417 72114 김동우 1285 477 0
3 417 53351 김창성 5497 345 0
3 417 78813 김문수 856 149 0
3 417 77685 최유빈 2693 0 0
3 417 78429 최영찬 1230 62 0
3 417 80239 김인영 29 70 0
3 417 80202 조수원  0 0
3 417 53444 김유림 14410 406 0
3 417 72649 전민준 5175 203 0
3 417 79823 최자연 446 187 0
3 417 75522 이지운 4209 163 0
3 417 75846 김동욱 3387 0 0
3 417 80240 지선우 28 39 0
3 417 80201 박재이 80 55 0
3 417 80024 최재혁 300 195 0
3 417 63652 이재호 373 105 0
3 417 80007 윤지영 359 214 0
3 417 78615 정영희 1286 129 0
3 417 72147 장동규 884 285 0
3 417 76344 연희진 4148 129 0
3 417 72047 김동기 936 118 0
3 417 63992 정태관 245 102 0
3 417 53349 김노향 4323 96 0
3 417 16747 임한별 940 284 0
3 417 78394 이재현 2120 121 0
3 417 78812 염윤경 1968 242 0
3 417 63653 홍기철 1130 131 0
3 417 75792 양진원 3560 85 0
3 417 80203 문희인 35 39 0
3 417 77693 지용준 1664 164 0
3 417 76905 신유진 2358 129 0
3 417 53355 이남의 3664 167 0
3 417 80200 정수현 38 36 0
3 417 74020 박찬규 2481 90 0
3 417 78341 한종훈 862 191 0
3 417 77876 황재윤 620 224 0
3 417 76614 박정웅 253 0 0
3 417 75784 차상엽 3309 45 0
3 417 78656 손정환 39 0 0
2 008 31431 김희정 1047 50 0
2 008 31464 박소연 4248 110 0
2 008 78257 박상곤 677 130 0
2 008 31362 임동욱 1587 45 0
2 008 72038 박미주 2373 112 0
2 008 75476 김지현 1371 75 0
2 008 31400 이창명 1820 53 0
2 008 72816 김태현 2428 64 0
2 008 76271 유재희 1042 0 0
2 008 76169 이용안 893 85 0
2 008 44074 김하늬 2689 88 0
2 008 76416 성시호 1744 69 0
2 008 80141 이지현 83 18 0
2 008 59096 오세중 1456 95 0
2 008 77499 차유채 3741 230 0
2 008 71577 김민우 1287 54 0
2 008 31350 배규민 2912 58 0
2 008 74422 최경민 4649 99 0
2 008 31368 최우영 1464 68 0
2 008 78260 김미루 4816 157 0
2 008 78568 남미래 551 117 0
2 008 77757 배한님 522 101 0
2 008 78259 최지은 999 63 0
2 008 80139 김온유 36 19 0
2 008 74601 류원혜 8066 0 0
2 008 79254 박정렬 1394 83 0
2 008 72125 박효주 15758 248 0
2 008 78264 김진석 1154 194 0
2 008 76000 박다영 1653 41 0
2 008 31432 변휘 1545 140 0
2 008 75291 홍순빈 3016 164 0
2 008 59100 이민하 1586 113 0
2 008 73369 유선일 1419 74 0
2 008 59105 한지연 2913 55 0
2 008 76678 김인한 1832 102 0
2 008 75295 김성진 3599 97 0
2 008 72197 임찬영 1815 99 0
2 008 31425 방윤영 4273 39 0
2 008 64069 강주헌 2117 127 0
2 008 75296 이창섭 2160 58 0
2 008 76498 김도현 1191 118 0
2 008 77758 김승한 1519 120 0
2 008 73014 오문영 2457 122 0
2 008 77500 채태병 4072 0 0
2 008 74267 김건우 1663 311 0
2 008 74603 오진영 3249 64 0
2 008 74259 유엄식 4171 57 0
2 008 78261 유예림 672 97 0
2 008 76415 양윤우 4973 58 0
2 008 80146 천현정 310 47 0
2 008 31418 황국상 1794 143 0
2 008 76833 박미리 859 76 0
2 008 73010 이정현 1183 87 0
2 008 71717 김소연 1052 89 0
2 008 76409 홍재영 1280 136 0
2 008 59103 우경희 1345 59 0
2 008 31454 김성휘 4843 36 0
2 008 76018 차현아 1708 83 0
2 008 59102 이은 4879 185 0
2 008 31434 이태성 1909 50 0
2 008 31408 심재현 4822 17 0
2 008 31377 서진욱 1948 58 0
2 008 75292 이사민 1988 99 0
2 008 31412 김은령 1167 37 0
2 008 78258 김도엽 466 63 0
2 008 31440 남형도 81567 15 0
2 008 74602 박수현 3404 114 0
2 008 31461 박광범 1277 159 0
2 008 74261 최태범 1230 118 0
2 008 31419 권성희 13612 58 0
2 008 31405 박준식 1664 114 0
2 008 66212 정한결 2501 77 0
2 008 76400 정기종 938 63 0
2 008 74254 기성훈 1342 59 0
2 008 80152 오석진 101 15 0
2 008 71719 김지훈 1962 71 0
2 008 72260 안채원 2187 143 0
2 008 71510 조준영 1575 102 0
2 008 31355 김사무엘 4027 51 0
2 008 74266 안정준 1759 48 0
2 008 31370 김지산 4262 42 0
2 008 73013 정경훈 1748 103 0
2 008 80143 이승주 120 17 0
2 008 76412 하수민 7279 269 0
2 008 31410 김성은 2080 149 0
2 008 31411 안재용 1626 118 0
2 008 74255 이소은 3310 108 0
2 008 73012 유효송 1293 63 0
2 008 73016 김지성 2088 45 0
2 008 80144 정진솔 177 22 0
2 008 75472 김효정 1191 16 0
2 008 71716 김세관 842 38 0
2 008 76356 고석용 637 93 0
2 008 31381 류준영 944 35 0
2 008 76417 정세진 2185 78 0
2 008 59094 정현수 1350 51 0
2 008 72198 이강준 2710 45 0
2 008 31453 지영호 1930 81 0
2 008 31431 김희정 1047 50 0
2 008 31439 김종훈 3525 35 0
2 008 31401 권화순 2479 71 0
2 008 31366 박종진 3850 142 0
2 008 59095 민동훈 1124 95 0
2 008 72815 정혜윤 1528 62 0
2 008 74263 김훈남 1148 54 0
2 008 72202 최민경 1434 62 0
2 008 31362 임동욱 1587 45 0
2 008 77690 조규희 494 56 0
2 008 31400 이창명 1820 53 0
2 008 31409 김남이 1964 64 0
2 008 76408 황예림 4523 85 0
2 008 31403 정인지 1387 52 0
2 008 31455 유동주 3776 89 0
2 008 74730 윤세미 3048 115 0
2 008 78798 정심교 2641 75 0
2 008 79827 신재은 16 0 0
2 008 76411 김도균 2203 43 0
2 008 80142 박상혁 17 17 0
2 008 31436 이원광 1677 0 0
2 008 78255 김지은 891 46 0
2 008 31415 김도윤 1523 51 0
2 008 71501 박가영 3468 88 0
2 008 71572 조한송 2088 96 0
2 008 44071 홍세미 189 11 0
2 008 76413 이세연 1336 109 0
2 008 74265 정혁수 358 41 0
2 008 31361 오동희 1088 0 0
2 008 44072 임윤희 201 0 0
2 008 31359 이기범 198 0 0
2 008 31417 최석환 965 0 0
2 008 76219 정혜인 1899 117 0
2 008 31385 김주동 950 10 0
